id,price,currency,rooms,area,floor,hasRepair,location,city
5730631,521400,AZN,3,173.8,5,False,28 May,Bakı
3642532,400,AZN,4,150.0,,True,Şüvəlan,Bakı
6212855,568404,AZN,4,210.0,9,False,Koroğlu,Bakı
4803687,1700000,AZN,,3300.0,,True,Şüvəlan,Bakı
5937754,5600000,AZN,,34.0,,,Bakmil,Bakı
6212874,578930,AZN,4,210.0,10,False,Koroğlu,Bakı
5771556,400000,AZN,3,135.0,11,False,Şah İsmayıl Xətai,Bakı
6425529,162000,AZN,2,60.0,16,True,Memar Əcəmi,Bakı
5724754,205264,AZN,1,47.4,1,True,Nardaran,Bakı
6234031,354984,AZN,3,127.0,4,False,Koroğlu,Bakı
6477935,598000,AZN,4,290.0,17,True,İnşaatçılar,Bakı
6139670,428782,AZN,3,145.3,15,False,Koroğlu,Bakı
6476011,165000,AZN,1,45.0,5,True,Gənclik,Bakı
6212827,568404,AZN,4,210.0,8,False,Koroğlu,Bakı
5443920,308448,AZN,2,100.8,6,False,Sea Breeze,Bakı
6451497,344640,AZN,3,107.7,9,False,Azadlıq Prospekti,Bakı
6398944,289000,AZN,3,88.0,12,True,Həzi Aslanov,Bakı
5443739,290955,AZN,2,81.5,9,False,Sea Breeze,Bakı
6273617,1950000,AZN,,19.0,,False,Əhmədli,Bakı
6405005,40000,AZN,,3.7,,,,Quba
6267006,375000,AZN,2,68.0,10,True,Şah İsmayıl Xətai,Bakı
6381300,3000,AZN,5,250.0,,True,Nərimanov,Bakı
5625195,2700,AZN,7,200.0,,True,İçəri Şəhər,Bakı
6439381,178000,AZN,3,100.0,,True,,Qəbələ
6279874,99,AZN,1,62.0,2,True,Sea Breeze,Bakı
6422932,135000,AZN,9,462.0,,False,,Gəncə
5516616,259080,AZN,1,50.8,3,False,Sea Breeze,Bakı
6440199,73500,AZN,,3.5,,,Mehdiabad,Bakı
5703458,115000,AZN,,6.0,,,Buzovna,Bakı
6325381,159500,AZN,6,240.0,,True,Kürdəxanı,Bakı
6445608,6000,AZN,2,380.0,,True,28 May,Bakı
5514453,639520,AZN,2,129.8,5,False,Sea Breeze,Bakı
6415136,225000,AZN,,6.0,,,Yeni Ramana,Bakı
5717428,344640,AZN,3,107.7,8,False,Azadlıq Prospekti,Bakı
6147822,333870,AZN,3,107.7,5,False,Azadlıq Prospekti,Bakı
6148461,341000,AZN,3,110.0,3,False,Azadlıq Prospekti,Bakı
6202455,341000,AZN,3,110.0,6,False,Azadlıq Prospekti,Bakı
6426070,540000,AZN,3,159.0,12,True,8 Noyabr,Bakı
6484113,23500,AZN,,4.5,,,Türkan,Bakı
6419961,580000,AZN,7,450.0,,True,Badamdar,Bakı
6445599,129000,AZN,2,54.1,5,True,,Xırdalan
5721965,63000,AZN,4,108.0,,True,Novxanı,Bakı
5321091,749,AZN,2,60.0,2,True,Nardaran,Bakı
6311887,420000,AZN,4,145.0,3,True,İçəri Şəhər,Bakı
6413183,115600,AZN,2,68.0,6,False,,Sumqayıt
6475969,128000,AZN,3,93.0,8,True,,Xırdalan
2872143,400,AZN,,1350.0,,True,Əmircan,Bakı
6413169,100130,AZN,2,58.9,6,False,,Sumqayıt
6413095,97070,AZN,2,57.1,4,False,,Sumqayıt
6082899,322000,AZN,3,100.0,12,True,Elmlər Akademiyası,Bakı
6445134,130000,AZN,2,60.0,2,False,Köhnə Günəşli,Bakı
6474015,117000,AZN,3,138.0,,True,Hövsan,Bakı
5404076,355000,AZN,3,110.0,14,True,Nizami,Bakı
6321635,387000,AZN,2,85.0,9,True,Şah İsmayıl Xətai,Bakı
6463148,146000,AZN,4,81.7,5,True,Buzovna,Bakı
6481111,255000,AZN,2,78.0,10,True,Nəsimi,Bakı
6414716,429000,AZN,3,106.0,13,True,Nəriman Nərimanov,Bakı
6318995,476339,AZN,4,134.1,3,False,Nardaran,Bakı
6395966,120000,AZN,3,68.0,2,True,Masazır,Bakı
6445548,199000,AZN,3,110.0,11,True,,Xırdalan
6059886,450000,AZN,4,184.0,14,False,Nəriman Nərimanov,Bakı
6413960,1600,AZN,6,150.0,,True,Nizami,Bakı
5642771,142560,AZN,4,105.6,7,False,Məmmədli,Bakı
6223302,755000,AZN,4,185.0,5,True,Elmlər Akademiyası,Bakı
6157412,877000,AZN,5,320.0,,True,Bilgəh,Bakı
4967505,244755,AZN,3,90.6,6,False,Dərnəgül,Bakı
4965966,229880,AZN,2,82.1,8,False,Dərnəgül,Bakı
4967529,282750,AZN,3,113.1,4,False,Dərnəgül,Bakı
6297859,295000,AZN,3,134.0,10,True,Əhmədli,Bakı
5047064,909500,AZN,5,267.5,11,False,Nizami,Bakı
5873323,2539300,AZN,5,379.0,7,False,Bayıl,Bakı
6358629,282278,AZN,2,64.0,4,False,Sea Breeze,Bakı
6307508,230000,AZN,4,130.0,,True,Şüvəlan,Bakı
6284004,285000,AZN,4,155.0,,True,Şüvəlan,Bakı
5646814,1132380,AZN,4,251.6,4,True,Şah İsmayıl Xətai,Bakı
